Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
19,1,2,17,19,36
12,1,2,11,12,23
22,2,5,65,44,109
24,2,5,71,48,119
28,2,5,83,56,139
29,1,2,28,29,57
21,1,2,21,21,42
10,1,2,7,10,17
27,11,30,481,297,778
7,8,21,65,56,121
25,8,21,231,200,431
24,8,21,241,192,433
4,8,21,40,32,72
27,2,5,63,54,117
11,2,5,26,22,48
27,9,25,344,243,587
21,9,25,268,189,457
18,2,5,48,36,84
14,2,5,37,28,65
1,1,2,1,1,2
5,1,2,4,5,9
4,1,2,3,4,7
26,1,2,15,26,41
19,1,2,11,19,30
4,2,5,8,8,16
25,2,5,53,50,103
21,1,4,61,21,82
12,1,4,35,12,47
1,2,5,2,2,4
19,2,5,45,38,83
1,1,4,2,1,3
9,1,2,9,9,18
24,1,2,23,24,47
3,1,2,3,3,6
21,2,5,56,42,98
18,8,21,219,144,363
27,8,21,328,216,544
1,1482,2384,521,1482,2003
1,1482,2384,401,1482,1883
3,1482,2384,1133,4446,5579
1,755,1215,241,755,996
1,1482,2384,568,1482,2050
1,24,64,32,24,56
5,24,64,197,120,317
24,24,64,852,576,1428
8,3,9,45,24,69
5,3,9,28,15,43
15,2,5,44,30,74
13,2,5,38,26,64
1,4,10,6,4,10
5,4,10,28,20,48
9,4,10,50,36,86
32,4,10,186,128,314
16,4,10,93,64,157
4,2,5,11,8,19
15,2,5,42,30,72
22,2,5,65,44,109
1,2,5,3,2,5
15,2,5,27,30,57
9,2,5,16,18,34
19,2,5,45,38,83
12,2,5,28,24,52
24,2,5,53,48,101
8,2,5,18,16,34
6,2,5,14,12,26
17,2,5,40,34,74
4,2,5,12,8,20
4,2,5,12,8,20
16,3,9,64,48,112
2,3,9,8,6,14
23,7,9,38,161,199
1,7,9,2,7,9
12,7,9,7,84,91
20,8,22,271,160,431
9,8,22,122,72,194
13,8,22,179,104,283
11,8,22,152,88,240
14,9,24,139,126,265
21,9,24,204,189,393
8,13,35,131,104,235
27,13,35,585,351,936
1,13,35,17,13,30
5,13,35,82,65,147
1,13,35,22,13,35
23,13,35,490,299,789
8,13,35,140,104,244
11,13,35,157,143,300
11,21,55,277,231,508
21,38,50,63,798,861
26,42,54,115,1092,1207
1,38,50,2,38,40
3,38,50,3,114,117
15,42,54,67,630,697
27,42,54,91,1134,1225
1,1266,2320,683,1266,1949
1,1266,2320,752,1266,2018
2,1266,2320,1087,2532,3619
1,1266,2320,961,1266,2227
1,420,769,318,420,738
1,1266,2320,961,1266,2227
3,1266,2320,2884,3798,6682
2,308,565,503,616,1119
1,1252,2295,722,1252,1974
1,487,783,124,487,611
1,1519,2443,826,1519,2345
3,2171,3578,2504,6513,9017
1,1555,2443,302,1555,1857
3,713,1120,616,2139,2755
1,344,540,120,344,464
3,2171,3578,2504,6513,9017
4,26,70,137,104,241
26,26,70,1071,676,1747
5,26,70,171,130,301
12,26,70,427,312,739
21,3,9,122,63,185
4,8,21,50,32,82
8,8,21,101,64,165
7,1,2,7,7,14
17,11,30,318,187,505
12,11,30,224,132,356
13,11,30,243,143,386
4,2,5,11,8,19
24,2,5,55,48,103
2,2,5,5,4,9
12,1,2,8,12,20
8,2,5,24,16,40
31,1,4,77,31,108
1,12,33,17,12,29
22,12,33,368,264,632
12,9,25,156,108,264
17,9,25,221,153,374
28,9,25,364,252,616
18,12,33,283,216,499
10,2,5,30,20,50
4,2,5,12,8,20
25,1,2,25,25,50
22,1,4,62,22,84
17,1,2,12,17,29
26,1,2,18,26,44
12,2,5,35,24,59
16,2,5,46,32,78
9,2,5,26,18,44
18,2,5,42,36,78
13,8,21,131,104,235
14,8,21,141,112,253
29,2,5,68,58,126
11,1,4,27,11,38
12,1,4,29,12,41
12,1,4,29,12,41
6,1,4,15,6,21
28,1,4,68,28,96
1,1482,2384,521,1482,2003
1,1482,2384,807,1482,2289
2,1482,2384,1709,2964,4673
1,461,742,266,461,727
27,45,120,1960,1215,3175
6,3,9,25,18,43
19,3,9,78,57,135
4,2,5,8,8,16
8,2,5,15,16,31
25,4,10,148,100,248
30,4,10,177,120,297
16,4,10,94,64,158
20,2,5,56,40,96
25,2,5,70,50,120
4,2,5,12,8,20
8,2,5,24,16,40
31,2,5,90,62,152
25,2,5,73,50,123
14,2,5,39,28,67
7,2,5,20,14,34
32,2,5,61,64,125
4,2,5,12,8,20
6,2,5,17,12,29
16,2,5,46,32,78
2,2,5,6,4,10
18,3,9,105,54,159
28,3,9,163,84,247
29,2,5,67,58,125
25,2,5,51,50,101
15,2,5,31,30,61
5,2,5,14,10,24
12,2,5,34,24,58
17,2,5,40,34,74
2,2,5,5,4,9
30,3,9,137,90,227
2,7,9,4,14,18
23,7,9,17,161,178
22,7,9,8,154,162
29,7,9,8,203,211
25,7,9,41,175,216
18,7,9,7,126,133
16,7,9,9,112,121
26,3,8,126,78,204
8,3,8,28,24,52
24,8,22,225,192,417
17,8,22,231,136,367
21,8,22,289,168,457
29,8,22,393,232,625
29,8,22,393,232,625
16,8,22,178,128,306
27,8,22,372,216,588
19,9,24,280,171,451
18,9,24,266,162,428
10,9,24,116,90,206
27,9,24,301,243,544
15,13,35,309,195,504
5,13,35,73,65,138
24,13,35,520,312,832
26,13,35,381,338,719
22,13,35,453,286,739
5,13,35,68,65,133
6,13,35,105,78,183
20,13,35,433,260,693
3,13,35,52,39,91
16,13,35,262,208,470
28,13,35,596,364,960
8,13,35,131,104,235
11,13,35,161,143,304
27,13,35,462,351,813
19,13,35,405,247,652
19,13,35,405,247,652
2,13,35,33,26,59
11,21,55,277,231,508
29,38,50,334,1102,1436
27,42,54,18,1134,1152
4,42,54,9,168,177
24,38,50,240,912,1152
14,38,50,161,532,693
23,38,50,115,874,989
22,42,54,98,924,1022
3,38,50,12,114,126
7,42,54,1,294,295
11,38,50,33,418,451
24,38,50,264,912,1176
1,1898,3375,768,1898,2666
1,420,769,334,420,754
1,1252,2295,997,1252,2249
1,1266,2320,1008,1266,2274
3,1519,2443,2625,4557,7182
3,1083,1701,629,3249,3878
1,2171,3578,835,2171,3006
1,487,783,265,487,752
1,2171,3578,656,2171,2827
1,713,1120,329,713,1042
1,344,540,185,344,529
1,344,540,77,344,421
3,344,540,280,1032,1312
5,26,70,171,130,301
6,26,70,256,156,412
3,26,70,128,78,206
2,26,70,68,52,120
25,3,9,110,75,185
27,3,9,128,81,209
28,3,9,150,84,234
25,13,35,533,325,858
19,13,35,405,247,652
14,13,35,239,182,421
13,13,35,222,169,391
6,1,2,6,6,12
27,1,2,26,27,53
4,13,35,85,52,137
24,13,35,511,312,823
14,13,35,298,182,480
2,13,35,43,26,69
21,1,2,16,21,37
1,1,2,1,1,2
22,1,2,21,22,43
7,1,2,4,7,11
23,1,2,13,23,36
12,1,2,7,12,19
14,2,5,31,28,59
6,2,5,12,12,24
13,2,5,25,26,51
24,2,5,47,48,95
1,1,4,2,1,3
30,1,4,74,30,104
12,1,4,30,12,42
15,1,4,35,15,50
16,1,4,38,16,54
1,1,4,3,1,4
16,1,2,16,16,32
6,1,2,6,6,12
14,1,2,10,14,24
24,1,2,18,24,42
9,9,25,135,81,216
20,9,25,300,180,480
8,1,4,18,8,26
5,1,4,11,5,16
19,1,4,43,19,62
5,1,2,5,5,10
29,8,21,267,232,499
5,2,5,10,10,20
17,2,5,32,34,66
25,2,5,48,50,98
19,1,2,14,19,33
18,1,2,17,18,35
18,1,2,17,18,35
19,8,21,175,152,327
19,1,2,19,19,38
24,1,2,23,24,47
10,1,2,10,10,20
31,1,4,91,31,122
22,2,5,62,44,106
3,2,5,8,6,14
26,2,5,73,52,125
1,1482,2384,807,1482,2289
1,1482,2384,854,1482,2336
1,755,1215,205,755,960
1,461,742,125,461,586
1,1482,2384,521,1482,2003
1,24,64,39,24,63
11,24,64,292,264,556
2,59,159,143,118,261
9,59,159,671,531,1202
25,2,5,48,50,98
18,2,5,50,36,86
30,2,5,59,60,119
11,2,5,21,22,43
28,2,5,83,56,139
1,2,5,3,2,5
6,2,5,12,12,24
18,2,5,37,36,73
5,2,5,14,10,24
22,3,9,124,66,190
3,2,5,7,6,13
12,4,10,55,48,103
2,4,10,9,8,17
8,2,5,21,16,37
20,2,5,59,40,99
19,2,5,56,38,94
14,2,5,41,28,69
19,2,5,36,38,74
7,7,9,13,49,62
18,7,9,33,126,159
21,7,9,29,147,176
8,7,9,13,56,69
22,7,9,12,154,166
22,7,9,36,154,190
10,7,9,4,70,74
16,7,9,22,112,134
13,3,8,64,39,103
5,8,22,49,40,89
9,8,22,122,72,194
27,8,22,247,216,463
17,8,22,212,136,348
25,9,24,249,225,474
29,9,24,421,261,682
5,9,24,73,45,118
13,13,35,200,169,369
18,13,35,295,234,529
25,13,35,498,325,823
19,13,35,312,247,559
18,13,35,352,234,586
31,13,35,639,403,1042
16,13,35,346,208,554
14,13,35,298,182,480
26,13,35,536,338,874
19,13,35,411,247,658
23,13,35,474,299,773
11,13,35,157,143,300
1,13,35,14,13,27
28,13,35,596,364,960
13,13,35,190,169,359
15,13,35,215,195,410
23,13,35,361,299,660
18,13,35,257,234,491
8,13,35,156,104,260
7,13,35,144,91,235
12,13,35,205,156,361
28,42,54,18,1176,1194
5,38,50,55,190,245
5,38,50,15,190,205
21,42,54,14,882,896
21,42,54,48,882,930
10,42,54,44,420,464
15,42,54,75,630,705
7,38,50,21,266,287
2,1912,3400,1888,3824,5712
3,1252,2295,1614,3756,5370
3,1252,2295,2854,3756,6610
2,1252,2295,1352,2504,3856
1,1252,2295,607,1252,1859
1,420,769,188,420,608
3,1252,2295,2854,3756,6610
1,308,565,223,308,531
3,1252,2295,2647,3756,6403
1,1252,2295,951,1252,2203
1,1252,2295,997,1252,2249
1,2171,3578,763,2171,2934
1,1519,2443,875,1519,2394
1,1083,1701,312,1083,1395
1,2171,3578,656,2171,2827
1,713,1120,362,713,1075
1,713,1120,385,713,1098
1,344,540,185,344,529
1,344,540,174,344,518
1,1555,2443,448,1555,2003
28,26,70,1193,728,1921
1,26,70,43,26,69
25,3,9,110,75,185
26,1,2,25,26,51
23,2,5,67,46,113
19,2,5,55,38,93
21,1,2,14,21,35
9,1,2,6,9,15
28,9,25,357,252,609
27,8,21,249,216,465
21,1,2,16,21,37
20,1,2,15,20,35
15,1,2,14,15,29
3,1,2,3,3,6
10,2,5,21,20,41
27,2,5,57,54,111
5,1,2,5,5,10
4,2,5,12,8,20
17,1,4,40,17,57
4,1,4,9,4,13
9,2,5,17,18,35
2,1,2,1,2,3
1,1,2,1,1,2
6,1,2,4,6,10
24,2,5,71,48,119
9,2,5,27,18,45
9,9,25,135,81,216
8,9,25,120,72,192
16,1,2,15,16,31
6,1,2,6,6,12
13,2,5,38,26,64
26,2,5,75,52,127
16,1,2,15,16,31
20,1,2,19,20,39
27,1,2,18,27,45
3,1,2,2,3,5
26,1,2,18,26,44
14,1,2,10,14,24
27,1,2,18,27,45
17,2,5,50,34,84
27,2,5,80,54,134
2,2,5,4,4,8
11,2,5,23,22,45
23,11,29,267,253,520
9,1,4,26,9,35
3,1,4,9,3,12
27,8,21,340,216,556
17,8,21,214,136,350
1,755,1215,375,755,1130
1,1482,2384,378,1482,1860
1,1482,2384,854,1482,2336
1,1482,2384,568,1482,2050
16,24,64,620,384,1004
7,24,64,181,168,349
4,45,120,238,180,418
5,45,120,369,225,594
7,59,159,678,413,1091
5,2,5,15,10,25
17,2,5,49,34,83
26,2,5,55,52,107
28,2,5,66,56,122
1,2,5,3,2,5
2,2,5,6,4,10
19,2,5,44,38,82
3,2,5,7,6,13
17,2,5,35,34,69
9,2,5,27,18,45
6,2,5,18,12,30
18,2,5,52,36,88
8,2,5,23,16,39
8,2,5,19,16,35
23,2,5,54,46,100
6,7,9,3,42,45
11,7,9,20,77,97
5,7,9,4,35,39
13,7,9,18,91,109
12,8,22,120,96,216
19,8,22,258,152,410
15,8,22,164,120,284
27,8,22,366,216,582
29,8,22,400,232,632
5,8,22,47,40,87
12,9,24,143,108,251
30,9,24,436,270,706
19,9,24,221,171,392
16,13,35,341,208,549
17,13,35,350,221,571
20,13,35,426,260,686
1,13,35,20,13,33
9,13,35,185,117,302
4,13,35,82,52,134
12,13,35,209,156,365
29,13,35,618,377,995
11,13,35,234,143,377
21,13,35,433,273,706
13,13,35,227,169,396
1,13,35,17,13,30
19,21,55,604,399,1003
25,21,55,823,525,1348
3,21,55,81,63,144
6,42,54,1,252,253
4,38,50,12,152,164
5,38,50,50,190,240
4,42,54,13,168,181
26,42,54,214,1092,1306
17,38,50,94,646,740
15,38,50,75,570,645
13,42,54,-12,546,534
3,1898,3375,3115,5694,8809
3,1266,2320,1909,3798,5707
1,1266,2320,1008,1266,2274
2,1252,2295,1443,2504,3947
2,420,769,667,840,1507
1,1266,2320,1031,1266,2297
1,1266,2320,961,1266,2227
3,308,565,551,924,1475
1,1252,2295,882,1252,2134
2,1252,2295,2040,2504,4544
1,1252,2295,997,1252,2249
1,2171,3578,1264,2171,3435
1,487,783,280,487,767
3,1083,1701,731,3249,3980
2,1555,2443,1581,3110,4691
3,1083,1701,1497,3249,4746
1,487,783,155,487,642
1,1083,1701,346,1083,1429
3,344,540,377,1032,1409
1,713,1120,205,713,918
1,2171,3578,1335,2171,3506
9,26,70,308,234,542
27,26,70,1150,702,1852
18,3,9,106,54,160
7,3,9,41,21,62
3,1,2,2,3,5
22,1,2,16,22,38
11,2,5,26,22,48
1,2,5,2,2,4
22,2,5,52,44,96
1,1,2,1,1,2
17,1,2,16,17,33
21,1,2,19,21,40
16,2,5,47,32,79
30,2,5,89,60,149
10,2,5,30,20,50
15,13,35,320,195,515
16,13,35,341,208,549
19,1,2,11,19,30
10,1,2,10,10,20
17,2,5,49,34,83
24,2,5,46,48,94
13,2,5,25,26,51
5,2,5,10,10,20
6,13,35,128,78,206
15,13,35,320,195,515
9,1,2,9,9,18
28,1,2,21,28,49
1,1,2,1,1,2
23,1,2,21,23,44
5,1,2,5,5,10
30,1,4,85,30,115
25,8,21,288,200,488
29,8,21,334,232,566
1,1,2,1,1,2
13,9,25,166,117,283
14,1,2,9,14,23
22,1,2,16,22,38
12,1,2,9,12,21
9,2,5,21,18,39
29,2,5,84,58,142
4,2,5,12,8,20
5,11,29,58,55,113
4,11,29,46,44,90
4,11,29,51,44,95
1,755,1215,302,755,1057
3,461,742,754,1383,2137
1,1482,2384,473,1482,1955
1,1482,2384,592,1482,2074
1,1482,2384,592,1482,2074
29,24,64,1123,696,1819
4,59,159,375,236,611
18,4,10,79,72,151
3,4,10,13,12,25
8,4,10,47,32,79
15,4,10,89,60,149
22,2,5,42,44,86
6,2,5,11,12,23
10,3,9,56,30,86
8,3,9,45,24,69
11,4,10,42,44,86
18,4,10,68,72,140
1,2,5,2,2,4
1,2,5,2,2,4
2,2,5,6,4,10
17,2,5,49,34,83
5,2,5,15,10,25
13,2,5,38,26,64
26,2,5,75,52,127
12,2,5,35,24,59
6,2,5,11,12,23
15,2,5,29,30,59
11,2,5,32,22,54
3,2,5,9,6,15
7,2,5,20,14,34
20,3,9,95,60,155
3,3,9,14,9,23
26,2,5,55,52,107
9,2,5,19,18,37
30,4,10,177,120,297
10,4,10,59,40,99
27,2,5,63,54,117
20,2,5,47,40,87
11,2,5,26,22,48
23,2,5,47,46,93
15,2,5,31,30,61
1,7,9,1,7,8
4,7,9,0,28,28
1,7,9,0,7,7
6,7,9,11,42,53
20,7,9,36,140,176
21,7,9,38,147,185
13,7,9,4,91,95
24,3,8,116,72,188
12,8,22,110,96,206
21,8,22,285,168,453
1,8,22,11,8,19
29,8,22,266,232,498
15,8,22,203,120,323
28,8,22,367,224,591
2,9,24,29,18,47
12,9,24,177,108,285
26,9,24,378,234,612
18,9,24,261,162,423
16,13,35,313,208,521
11,13,35,173,143,316
26,13,35,454,338,792
23,13,35,490,299,789
1,13,35,21,13,34
4,13,35,54,52,106
20,13,35,433,260,693
21,13,35,300,273,573
8,13,35,173,104,277
26,13,35,554,338,892
20,13,35,426,260,686
18,13,35,383,234,617
6,13,35,105,78,183
18,13,35,283,234,517
26,38,50,260,988,1248
24,38,50,24,912,936
23,42,54,251,966,1217
18,38,50,99,684,783
24,42,54,3,1008,1011
13,38,50,150,494,644
26,38,50,78,988,1066
17,42,54,75,714,789
4,42,54,20,168,188
1,1912,3400,1046,1912,2958
1,1252,2295,538,1252,1790
1,1266,2320,729,1266,1995
1,420,769,318,420,738
3,295,540,670,885,1555
2,1252,2295,1260,2504,3764
2,1266,2320,1087,2532,3619
3,1252,2295,2991,3756,6747
1,1266,2320,1031,1266,2297
1,1266,2320,961,1266,2227
1,1266,2320,1008,1266,2274
2,487,783,561,974,1535
1,2171,3578,835,2171,3006
1,1555,2443,839,1555,2394
1,1555,2443,351,1555,1906
1,1555,2443,497,1555,2052
1,713,1120,261,713,974
1,487,783,194,487,681
12,26,70,410,312,722
3,26,70,124,78,202
1,26,70,43,26,69
4,26,70,170,104,274
20,3,9,116,60,176
20,3,9,91,60,151
7,1,2,7,7,14
26,1,2,25,26,51
9,9,25,108,81,189
28,1,2,27,28,55
15,13,35,325,195,520
5,13,35,87,65,152
13,13,35,227,169,396
11,1,4,33,11,44
27,2,5,57,54,111
7,2,5,21,14,35
4,2,5,12,8,20
12,1,2,12,12,24
5,1,2,5,5,10
20,2,5,38,40,78
29,2,5,81,58,139
9,2,5,27,18,45
27,2,5,80,54,134
14,1,2,10,14,24
21,1,2,13,21,34
30,2,5,89,60,149
27,2,5,49,54,103
27,2,5,49,54,103
11,9,25,165,99,264
27,9,25,405,243,648
2,9,25,30,18,48
16,2,5,46,32,78
11,2,5,32,22,54
8,2,5,23,16,39
24,2,5,70,48,118
5,1,2,4,5,9
1,2,5,3,2,5
1,1482,2384,592,1482,2074
1,1482,2384,592,1482,2074
1,1482,2384,878,1482,2360
1,1482,2384,878,1482,2360
1,1482,2384,807,1482,2289
1,1482,2384,473,1482,1955
1,1482,2384,473,1482,1955
2,1482,2384,1709,2964,4673
1,461,742,229,461,690
1,461,742,266,461,727
22,2,5,52,44,96
22,2,5,42,44,86
8,2,5,15,16,31
5,4,10,21,20,41
15,4,10,63,60,123
21,4,10,122,84,206
9,4,10,52,36,88
12,4,10,70,48,118
5,2,5,10,10,20
9,4,10,34,36,70
7,4,10,27,28,55
23,4,10,129,92,221
8,4,10,45,32,77
28,2,5,81,56,137
9,2,5,26,18,44
12,2,5,28,24,52
7,2,5,16,14,30
21,2,5,62,42,104
6,7,9,0,42,42
2,7,9,2,14,16
9,7,9,0,63,63
13,3,8,51,39,90
1,3,8,3,3,6
6,3,8,21,18,39
25,8,22,251,200,451
26,8,22,353,208,561
5,8,22,68,40,108
22,8,22,303,176,479
5,9,24,73,45,118
7,9,24,102,63,165
11,9,24,117,99,216
4,9,24,58,36,94
27,13,35,462,351,813
23,13,35,490,299,789
10,13,35,164,130,294
6,13,35,117,78,195
3,13,35,65,39,104
27,13,35,424,351,775
25,13,35,541,325,866
24,13,35,511,312,823
26,13,35,508,338,846
7,13,35,149,91,240
17,13,35,267,221,488
7,13,35,122,91,213
28,13,35,577,364,941
26,13,35,554,338,892
8,21,55,202,168,370
27,21,55,725,567,1292
13,42,54,149,546,695
26,38,50,78,988,1066
25,38,50,75,950,1025
17,38,50,187,646,833
14,38,50,42,532,574
1,1252,2295,882,1252,2134
2,1266,2320,2015,2532,4547
1,1266,2320,961,1266,2227
1,344,540,99,344,443
2,344,540,370,688,1058
1,1555,2443,448,1555,2003
1,1083,1701,499,1083,1582
3,487,783,465,1461,1926
1,487,783,155,487,642
1,1519,2443,606,1519,2125
3,1083,1701,1191,3249,4440
3,344,540,572,1032,1604
1,1,2,1,1,2
12,1,2,12,12,24
16,1,2,15,16,31
8,1,2,5,8,13
18,1,2,12,18,30
14,2,5,39,28,67
27,2,5,76,54,130
17,2,5,48,34,82
16,2,5,47,32,79
1,2,5,3,2,5
1,11,30,14,11,25
7,2,5,20,14,34
1,9,25,16,9,25
16,2,5,34,32,66
32,2,5,67,64,131
10,1,2,7,10,17
21,1,2,14,21,35
23,2,5,53,46,99
1,11,30,19,11,30
14,11,30,262,154,416
27,1,2,17,27,44
10,9,25,115,90,205
5,9,25,58,45,103
2,12,33,41,24,65
25,12,33,517,300,817
13,2,5,25,26,51
25,2,5,48,50,98
16,2,5,46,32,78
8,2,5,15,16,31
25,2,5,48,50,98
25,1,4,57,25,82
29,2,5,68,58,126
18,1,4,53,18,71
1,1,4,3,1,4
23,1,2,13,23,36
1,2,5,3,2,5
2,2,5,5,4,9
15,1,2,15,15,30
18,1,2,18,18,36
8,1,2,8,8,16
28,2,5,59,56,115
15,2,5,32,30,62
28,2,5,59,56,115
7,11,29,89,77,166
1,11,29,13,11,24
1,1482,2384,521,1482,2003
3,755,1215,906,2265,3171
1,1482,2384,592,1482,2074
3,461,742,353,1383,1736
29,24,64,900,696,1596
32,24,64,1014,768,1782
10,24,64,259,240,499
26,2,5,69,52,121
16,2,5,42,32,74
18,3,9,79,54,133
11,3,9,48,33,81
29,4,10,168,116,284
9,3,9,48,27,75
19,3,9,102,57,159
2,2,5,5,4,9
30,2,5,71,60,131
20,2,5,47,40,87
16,2,5,38,32,70
22,2,5,48,44,92
23,2,5,51,46,97
24,2,5,67,48,115
12,2,5,34,24,58
13,2,5,38,26,64
12,2,5,35,24,59
3,2,5,9,6,15
2,2,5,6,4,10
21,2,5,62,42,104
20,2,5,39,40,79
9,2,5,27,18,45
4,2,5,12,8,20
21,3,9,113,63,176
9,3,9,48,27,75
9,2,5,26,18,44
1,7,9,2,7,9
6,7,9,11,42,53
4,7,9,8,28,36
18,7,9,0,126,126
18,7,9,34,126,160
20,3,8,97,60,157
29,3,8,94,87,181
30,3,8,104,90,194
22,3,8,87,66,153
1,8,22,10,8,18
6,8,22,60,48,108
13,8,22,179,104,283
21,8,22,289,168,457
9,8,22,124,72,196
6,8,22,56,48,104
24,9,24,348,216,564
6,9,24,87,54,141
7,9,24,83,63,146
21,9,24,280,189,469
13,9,24,126,117,243
4,9,24,47,36,83
22,9,24,325,198,523
26,9,24,384,234,618
15,13,35,309,195,504
7,13,35,152,91,243
22,13,35,476,286,762
29,13,35,628,377,1005
20,13,35,412,260,672
25,13,35,489,325,814
6,13,35,105,78,183
9,13,35,148,117,265
24,13,35,494,312,806
31,13,35,660,403,1063
29,13,35,597,377,974
1,13,35,17,13,30
26,13,35,563,338,901
25,13,35,541,325,866
23,13,35,490,299,789
8,13,35,170,104,274
23,13,35,337,299,636
9,13,35,192,117,309
31,13,35,541,403,944
1,13,35,15,13,28
7,13,35,100,91,191
17,13,35,243,221,464
1,21,55,33,21,54
6,21,55,145,126,271
6,21,55,191,126,317
24,21,55,605,504,1109
8,42,54,92,336,428
6,38,50,69,228,297
3,1252,2295,2854,3756,6610
1,1252,2295,951,1252,2203
1,1266,2320,961,1266,2227
3,1266,2320,2048,3798,5846
1,1252,2295,882,1252,2134
1,1252,2295,951,1252,2203
1,1252,2295,538,1252,1790
1,420,769,249,420,669
1,1266,2320,544,1266,1810
1,295,540,148,295,443
1,1252,2295,1020,1252,2272
1,2171,3578,620,2171,2791
2,1555,2443,897,3110,4007
1,713,1120,385,713,1098
1,2171,3578,835,2171,3006
1,713,1120,362,713,1075
1,713,1120,385,713,1098
1,2171,3578,942,2171,3113
1,713,1120,261,713,974
1,1519,2443,606,1519,2125
1,1083,1701,584,1083,1667
1,487,783,132,487,619
1,1519,2443,900,1519,2419
3,344,540,377,1032,1409
17,26,70,486,442,928
3,26,70,130,78,208
19,3,9,83,57,140
20,3,9,116,60,176
27,1,2,26,27,53
3,1,2,3,3,6
30,2,5,57,60,117
12,2,5,23,24,47
16,2,5,47,32,79
29,1,2,27,29,56
7,1,2,5,7,12
7,1,2,5,7,12
15,1,2,10,15,25
22,1,2,14,22,36
5,1,2,3,5,8
9,1,2,5,9,14
2,11,30,37,22,59
29,11,30,542,319,861
2,2,5,4,4,8
12,2,5,35,24,59
9,2,5,27,18,45
26,11,30,330,286,616
26,1,2,22,26,48
4,1,2,3,4,7
1,2,5,3,2,5
12,2,5,34,24,58
3,2,5,8,6,14
3,2,5,8,6,14
29,2,5,61,58,119
3,2,5,6,6,12
30,2,5,71,60,131
29,2,5,68,58,126
11,13,35,157,143,300
10,13,35,143,130,273
21,13,35,300,273,573
12,2,5,35,24,59
15,2,5,44,30,74
1,2,5,2,2,4
5,2,5,12,10,22
6,1,2,4,6,10
9,1,2,7,9,16
6,2,5,17,12,29
7,2,5,20,14,34
21,1,2,15,21,36
1,1,2,1,1,2
3,8,21,25,24,49
14,8,21,117,112,229
10,2,5,30,20,50
5,2,5,13,10,23
21,2,5,56,42,98
2,1,2,2,2,4
21,1,2,20,21,41
12,1,2,12,12,24
4,12,33,55,48,103
4,2,5,9,8,17
5,12,33,69,60,129
21,1,2,21,21,42
32,1,2,31,32,63
14,1,2,14,14,28
27,1,2,26,27,53
8,1,4,23,8,31
24,1,4,68,24,92
14,1,2,13,14,27
20,11,29,256,220,476
1,1,2,1,1,2
8,1,4,22,8,30
12,1,4,33,12,45
12,1,2,7,12,19
17,1,2,10,17,27
24,2,5,56,48,104
29,2,5,68,58,126
6,1,4,13,6,19
6,1,4,13,6,19
1,1482,2384,807,1482,2289
3,1482,2384,1419,4446,5865
1,755,1215,375,755,1130
2,1482,2384,755,2964,3719
1,1482,2384,854,1482,2336
15,24,64,562,360,922
14,24,64,399,336,735
1,24,64,39,24,63
1,45,120,74,45,119
3,59,159,238,177,415
10,59,159,650,590,1240
28,4,10,157,112,269
21,2,5,41,42,83
10,2,5,20,20,40
9,3,9,35,27,62
27,3,9,104,81,185
31,2,5,91,62,153
11,2,5,32,22,54
8,2,5,19,16,35
19,2,5,45,38,83
1,2,5,3,2,5
28,2,5,81,56,137
11,2,5,32,22,54
5,2,5,10,10,20
26,2,5,73,52,125
12,2,5,35,24,59
19,2,5,55,38,93
6,3,9,35,18,53
8,3,9,47,24,71
29,2,5,84,58,142
30,4,10,168,120,288
8,4,10,45,32,77
14,2,5,37,28,65
20,2,5,53,40,93
7,3,9,34,21,55
1,3,9,5,3,8
7,2,5,20,14,34
6,2,5,17,12,29
10,7,9,6,70,76
26,7,9,43,182,225
28,7,9,11,196,207
12,7,9,20,84,104
16,7,9,29,112,141
15,7,9,25,105,130
1,7,9,1,7,8
26,3,8,126,78,204
27,3,8,87,81,168
1,3,8,5,3,8
12,3,8,53,36,89
21,3,8,98,63,161
27,3,8,131,81,212
18,8,22,197,144,341
22,8,22,221,176,397
16,9,24,148,144,292
4,9,24,48,36,84
22,9,24,309,198,507
28,9,24,333,252,585
7,13,35,144,91,235
25,13,35,515,325,840
4,13,35,70,52,122
1,13,35,14,13,27
6,13,35,109,78,187
23,13,35,474,299,773
28,13,35,596,364,960
19,13,35,391,247,638
1,13,35,21,13,34
14,13,35,288,182,470
14,13,35,200,182,382
26,13,35,426,338,764
19,13,35,298,247,545
14,13,35,288,182,470
25,13,35,533,325,858
13,13,35,277,169,446
13,13,35,268,169,437
4,13,35,63,52,115
7,21,55,234,147,381
15,21,55,477,315,792
24,21,55,790,504,1294
4,38,50,40,152,192
13,38,50,130,494,624
2,38,50,22,76,98
15,38,50,45,570,615
24,42,54,262,1008,1270
1,42,54,5,42,47
1,1912,3400,944,1912,2856
1,1266,2320,497,1266,1763
2,1252,2295,1489,2504,3993
1,420,769,334,420,754
2,1266,2320,1087,2532,3619
1,1266,2320,1008,1266,2274
1,1252,2295,630,1252,1882
2,1266,2320,1922,2532,4454
3,295,540,622,885,1507
1,2171,3578,1335,2171,3506
1,2171,3578,1335,2171,3506
1,2171,3578,1264,2171,3435
1,344,540,77,344,421
2,344,540,370,688,1058
2,2171,3578,1884,4342,6226
2,1083,1701,1100,2166,3266
